,word_1,word_2
26235,kaff,heraf
26236,stunn',verswunn'
26237,bęk,eek
26238,krumm,herum
26239,ruh,schu
26240,stumm,rum
26241,hendal,mal
26242,klar,jahr
26243,drang,lang
26244,norn,karkenthorn
26245,witt,tid
26246,freid,ogenweid
26247,hendal,kahl
26248,bęk,eek
26249,krumm,herum
26250,ruh,schu
26251,stumm,rum
26252,hendal,mal
26253,klar,jahr
26254,drang,lang
26255,norn,karkenthorn
26256,witt,tid
26257,freid,ogenweid
26258,hendal,kahl
26259,korn,thorn
26260,bekam',klabn
26261,back,nack
26262,korn,thorn
26263,schuld,wullt
26264,tähn,antosehn
26265,pęr,dœr
26266,slav,bökelgraf
26267,wand,hand
26268,martinssold,un
26269,korn,thorn
26270,bekam',klabn
26271,back,nack
26272,korn,thorn
26273,schuld,wullt
26274,tähn,antosehn
26275,pęr,dœr
26276,slav,bökelgraf
26277,wand,hand
26278,martinssold,un
26279,roth,moth
26280,gold,stolt
26281,roth,blot
26282,lehrt,harrn
26283,bleek,weg
26284,hamm,verdamm'
26285,roth,moth
26286,gold,stolt
26287,roth,blot
26288,lehrt,harrn
26289,bleek,weg
26290,hamm,verdamm'
26291,hęr,pęr
26292,schall,wall
26293,mann,vœran
26294,eer,achterhęr
26295,sand,land
26296,släg',stęg'
26297,rüterknechts,rechts
26298,slamm,damm
26299,de,nerrn
26300,moth,dot
26301,leeg,weeg
26302,dännemark,sark
26303,weer,dœr
26304,dervan,pann
26305,un,dusenddüwelswarf
26306,hęr,pęr
26307,schall,wall
26308,mann,vœran
26309,eer,achterhęr
26310,sand,land
26311,släg',stęg'
26312,rüterknechts,rechts
26313,slamm,damm
26314,de,nerrn
26315,moth,dot
26316,leeg,weeg
26317,dännemark,sark
26318,weer,dœr
26319,dervan,pann
26320,un,dusenddüwelswarf
26321,ström',ipernböm
26322,lud,rut
26323,föt,höd
26324,strat,vœrœwergat
26325,gesich,heinerich
26326,natt,stadt
26327,ort,fort
26328,fallt,schallt
26329,strömt,drömt
26330,stumm,evangelium
26331,un,stęd
26332,hendœr,dot
26333,norn,karkenthorn
26334,kunst,umsunst
26335,rath,lat
26336,weid,lüttjenheid
26337,pęrd,steert
26338,sunk,drunk
26339,schutt,t.
26340,stroh,darto
26341,heid,deit
26342,do't,morgenroth
26343,für,mir
26344,brenn,enn'
26345,thran,stan
26346,ström',ipernböm
26347,lud,rut
26348,föt,höd
26349,strat,vœrœwergat
26350,gesich,heinerich
26351,natt,stadt
26352,ort,fort
26353,fallt,schallt
26354,strömt,drömt
26355,stumm,evangelium
26356,un,stęd
26357,hendœr,dot
26358,norn,karkenthorn
26359,kunst,umsunst
26360,rath,lat
26361,weid,lüttjenheid
26362,pęrd,steert
26363,sunk,drunk
26364,schutt,t.
26365,stroh,darto
26366,heid,deit
26367,do't,morgenroth
26368,für,mir
26369,brenn,enn'
26370,thran,stan
26371,hann',wann
26372,klar,sunnerbar
26373,vertellt,ünnerwelt
26374,schritt,hütt
26375,hut,rut
26376,hann',an
26377,sprak,makt
26378,darhin,sünn
26379,söch,weg
26380,op,herum
26381,kopp,herum
26382,op,herum
26383,herop,stumm
26384,alltohop,brumm
26385,hann',wann
26386,klar,sunnerbar
26387,vertellt,ünnerwelt
26388,schritt,hütt
26389,hut,rut
26390,hann',an
26391,sprak,makt
26392,darhin,sünn
26393,söch,weg
26394,op,herum
26395,kopp,herum
26396,op,herum
26397,herop,stumm
26398,alltohop,brumm
26399,still,knüll
26400,fru,ruh
26401,gesich,feierlich
26402,still,knüll
26403,fru,ruh
26404,gesich,feierlich
26405,ogenblick,afplückt
26406,n.,een
26407,hentlank,mank
26408,em,hemm
26409,mahn,stahn
26410,leidi,heidi
26411,ogenblick,afplückt
26412,n.,een
26413,hentlank,mank
26414,em,hemm
26415,mahn,stahn
26416,leidi,heidi
26417,wagen,kluwerstaken
26418,baben,graben
26419,swunk,sunk
26420,annern,wannern
26421,öwer,rœwer
26422,leut,heut
26423,intwischen,fischen
26424,wagen,kluwerstaken
26425,baben,graben
26426,swunk,sunk
26427,annern,wannern
26428,öwer,rœwer
26429,leut,heut
26430,intwischen,fischen
26431,hoch,doch
26432,nacht,sacht
26433,steern,lantern
26434,steg,weg
26435,hoch,doch
26436,nacht,sacht
26437,steern,lantern
26438,steg,weg
26439,grön,schön
26440,stuv,duv
26441,hart,ward
26442,grön,schön
26443,stuv,duv
26444,hart,ward
26445,endli,berkofft
26446,endli,berkofft
26447,tom,wichelbom
26448,ras't,gras't
26449,wind,kind
26450,deit,weid
26451,tom,bom
26452,tom,wichelbom
26453,ras't,gras't
26454,wind,kind
26455,deit,weid
26456,tom,bom
26457,tun,brun
26458,vœrbi,derbi
26459,haar,vuntjahr
26460,hann',mann
26461,bedacht,vagt
26462,tun,brun
26463,vœrbi,derbi
26464,haar,vuntjahr
26465,hann',mann
26466,bedacht,vagt
26467,ich,nie
26468,ich,nie
26469,verloren,wiedergeboren
26470,verloren,wiedergeboren
26471,vergehn,stehn
26472,felsenscharte,harrte
26473,hufe,rufe
26474,donnerfohlen,holen
26475,windes,kindes
26476,erdensaum,traum
26477,getroffen,hoffen
26478,felsgestein,ein
26479,blaut,ergraut
26480,see,gletscherschnee
26481,verhärmt,lärmt
26482,schall,fall
26483,hund,schrund
26484,vergehn,stehn
26485,felsenscharte,harrte
26486,hufe,rufe
26487,donnerfohlen,holen
26488,windes,kindes
26489,erdensaum,traum
26490,getroffen,hoffen
26491,felsgestein,ein
26492,blaut,ergraut
26493,see,gletscherschnee
26494,verhärmt,lärmt
26495,schall,fall
26496,hund,schrund
26497,bahn,hügelplan
26498,flug,zug
26499,gebraus,haus
26500,auf,lauf
26501,bestellt,welt
26502,geschrill,totenstill
26503,gleis,leis
26504,bahn,hügelplan
26505,flug,zug
26506,gebraus,haus
26507,auf,lauf
26508,bestellt,welt
26509,geschrill,totenstill
26510,gleis,leis
26511,so,grams
26512,so,grams
26513,sonngesegnet,geregnet
26514,bäume,regenträume
26515,erlen,perlen
26516,klopfen,tropfen
26517,birken,wirken
26518,föhren,betören
26519,leise,kreise
26520,erlen,perlen
26521,sonngesegnet,geregnet
26522,bäume,regenträume
26523,erlen,perlen
26524,klopfen,tropfen
26525,birken,wirken
26526,föhren,betören
26527,leise,kreise
26528,erlen,perlen
26529,mond,nacht
26530,see,wald
26531,auf,löst
26532,gott,lastete
26533,mond,nacht
26534,see,wald
26535,auf,löst
26536,gott,lastete
26537,boot,treibe
26538,gold,gebreitet
26539,schlag,zu
26540,haar,nacht
26541,boot,treibe
26542,gold,gebreitet
26543,schlag,zu
26544,haar,nacht
26545,schreiben,bleiben
26546,schreiben,bleiben
26547,werden,gebärden
26548,werden,gebärden
26549,wirklichkeit,phantasie
26550,wirklichkeit,phantasie
26551,himmels,ihm
26552,himmels,ihm
26553,rauben,dein
26554,rauben,dein
26555,pulsieren,verlieren
26556,pulsieren,verlieren
26557,hand,land
26558,mund,schluchtenhund
26559,rohr,moor
26560,haus,kartoffelmaus
26561,rast,ast
26562,gesicht,hochgericht
26563,wind,kind
26564,stund,mund
26565,wald,ballt
26566,wanderstrumpf,sumpf
26567,kra,da
26568,hand,land
26569,hand,land
26570,mund,schluchtenhund
26571,rohr,moor
26572,haus,kartoffelmaus
26573,rast,ast
26574,gesicht,hochgericht
26575,wind,kind
26576,stund,mund
26577,wald,ballt
26578,wanderstrumpf,sumpf
26579,kra,da
26580,hand,land
26581,hemmed,flattertata
26582,verdämmet,flattertata
26583,winde,windurudei
26584,kinde,windurudei
26585,hemmed,flattertata
26586,verdämmet,flattertata
26587,winde,windurudei
26588,kinde,windurudei
26589,sich,dreiundzwanzig
26590,sich,dreiundzwanzig
26591,schaukelstuhl,winde
26592,kuhl,winde
26593,schaukelstuhl,winde
26594,kuhl,winde
26595,kind,rinnt
26596,neumondweib,leib
26597,punkt,forstadjunkt
26598,kind,rinnt
26599,neumondweib,leib
26600,punkt,forstadjunkt
26601,mond,gewohnt
26602,mondamin,knien
26603,zähne,hyäne
26604,steigt,überschweigt
26605,mond,gewohnt
26606,mondamin,knien
26607,mond,gewohnt
26608,mondamin,knien
26609,zähne,hyäne
26610,steigt,überschweigt
26611,mond,gewohnt
26612,mondamin,knien
26613,knecht,entenbrecht
26614,drauß,aus
26615,dem,wem
26616,ruck,nepomuk
26617,hin,bin
26618,verlor,empor
26619,laß,fürbaß
26620,knecht,entenbrecht
26621,drauß,aus
26622,dem,wem
26623,ruck,nepomuk
26624,hin,bin
26625,verlor,empor
26626,laß,fürbaß
26627,lattenzaun,hindurchzuschaun
26628,sah,da
26629,heraus,haus
26630,dumm,herum
26631,gemein,ein
26632,entfloh,ameriko
26633,lattenzaun,hindurchzuschaun
26634,sah,da
26635,heraus,haus
26636,dumm,herum
26637,gemein,ein
26638,entfloh,ameriko
26639,bin,gewinn
26640,ruhte,zumute
26641,beleidigt,verteidigt
26642,bin,gewinn
26643,ruhte,zumute
26644,beleidigt,verteidigt
26645,erschuf,beruf
26646,abnehmen,bequemen
26647,trabant,gegenstand
26648,erschuf,beruf
26649,abnehmen,bequemen
26650,trabant,gegenstand
26651,exaktfutur,nur
26652,exaktfutur,nur
26653,wild,gestillt
26654,kopf,hinterschopf
26655,salz,dann
26656,wild,gestillt
26657,kopf,hinterschopf
26658,salz,dann
26659,bekannt,der
26660,die,sie
26661,rauch,auch
26662,ding,der
26663,selb,gelb
26664,natur,den
26665,pulverpavian,zahn
26666,lassen,zum
26667,tiere,ruiniere
26668,riesenleiter,weiter
26669,sein,gedeihn
26670,hinten,als
26671,bekannt,der
26672,die,sie
26673,rauch,auch
26674,ding,der
26675,selb,gelb
26676,natur,den
26677,pulverpavian,zahn
26678,lassen,zum
26679,tiere,ruiniere
26680,riesenleiter,weiter
26681,sein,gedeihn
26682,hinten,als
26683,versuch,nadelbuch
26684,zwar,dromedar
26685,stand,hand
26686,herfür,himmelstür
26687,steht,geht
26688,heid,breit
26689,wort,sofort
26690,nadelöhr,douceur
26691,durch,lurch
26692,stier,mir
26693,versuch,nadelbuch
26694,zwar,dromedar
26695,stand,hand
26696,herfür,himmelstür
26697,steht,geht
26698,heid,breit
26699,wort,sofort
26700,nadelöhr,douceur
26701,durch,lurch
26702,stier,mir
26703,meilenstein,kaemzweiein
26704,bein,zweiein
26705,zapfenschwein,kaemzweiein
26706,überein,stein
26707,kräuterdachs,wachs
26708,sein,kaemkaemzweiein
26709,meilenstein,kaemzweiein
26710,bein,zweiein
26711,zapfenschwein,kaemzweiein
26712,überein,stein
26713,kräuterdachs,wachs
26714,sein,kaemkaemzweiein
26715,nachtgebet,steht
26716,bart,hochgelahrt
26717,singt,klingt
26718,alsbald,wald
26719,nachtgebet,steht
26720,bart,hochgelahrt
26721,singt,klingt
26722,alsbald,wald
26723,alt,wald
26724,rauscht,ausgetauscht
26725,dabei,zwei
26726,knag,tag
26727,alt,wald
26728,rauscht,ausgetauscht
26729,dabei,zwei
26730,knag,tag
26731,korf,dorf
26732,dort,wort
26733,wegen,verlegen
26734,glück,zurück
26735,wochenchronik,honig
26736,korf,dorf
26737,dort,wort
26738,wegen,verlegen
26739,glück,zurück
26740,wochenchronik,honig
26741,geworden,norden
26742,süden,ermüden
26743,europen,tropen
26744,gelehrten,bekehrten
26745,steten,planeten
26746,örtlich,nördlich
26747,fällen,bellen
26748,geworden,norden
26749,süden,ermüden
26750,europen,tropen
26751,gelehrten,bekehrten
26752,steten,planeten
26753,örtlich,nördlich
26754,fällen,bellen
26755,erzählt,gequält
26756,selbstverstehung,erdumdrehung
26757,pfosten,osten
26758,kaustischköstlich,nein
26759,erzählt,gequält
26760,selbstverstehung,erdumdrehung
26761,pfosten,osten
26762,kaustischköstlich,nein
26763,schube,stube
26764,gemacht,nacht
26765,nacht,erwacht
26766,kugeln,grugeln
26767,grugeln,kugeln
26768,schube,stube
26769,gemacht,nacht
26770,nacht,erwacht
26771,kugeln,grugeln
26772,grugeln,kugeln
26773,aus,bühnenhaus
26774,kaum,zuschauerraum
26775,welt,umgestellt
26776,breit,wirklichkeit
26777,quadratur,nur
26778,akt,angepackt
26779,stein,rein
26780,recht,wurzelecht
26781,jahr,wahr
26782,modell,quell
26783,dorf,korf
26784,aus,bühnenhaus
26785,kaum,zuschauerraum
26786,welt,umgestellt
26787,breit,wirklichkeit
26788,quadratur,nur
26789,akt,angepackt
26790,stein,rein
26791,recht,wurzelecht
26792,jahr,wahr
26793,modell,quell
26794,dorf,korf
26795,art,zart
26796,empfangen,gegangen
26797,gebeten,vorgetreten
26798,stunden,mitempfunden
26799,zeiten,reiten
26800,allerwärts,herz
26801,art,zart
26802,empfangen,gegangen
26803,gebeten,vorgetreten
26804,stunden,mitempfunden
26805,zeiten,reiten
26806,allerwärts,herz
26807,geruchsorgel,nießwurzsonate
26808,alpenkräutertriolen,akazienarie
26809,unerwartet,eukalyptus
26810,nießwurzstellen,geben
26811,hacissynkopen,während
26812,sitzend,wirft
26813,geruchsorgel,nießwurzsonate
26814,alpenkräutertriolen,akazienarie
26815,unerwartet,eukalyptus
26816,nießwurzstellen,geben
26817,hacissynkopen,während
26818,sitzend,wirft
26819,geruchssonaten,aromaten
26820,gesprochen,gerochen
26821,treten,trompeten
26822,nasen,blasen
26823,schild,bild
26824,lügen,vergnügen
26825,geruchssonaten,aromaten
26826,gesprochen,gerochen
26827,treten,trompeten
26828,nasen,blasen
26829,schild,bild
26830,lügen,vergnügen
26831,wennschonhin,betreff
26832,wennschonhin,betreff
26833,haus,maus
26834,jammer,gitterkammer
26835,fein,hinein
26836,funkeln,dunkeln
26837,konzertiert,hereinspaziert
26838,weise,leise
26839,alsbald,gestalt
26840,haus,maus
26841,jammer,gitterkammer
26842,fein,hinein
26843,funkeln,dunkeln
26844,konzertiert,hereinspaziert
26845,weise,leise
26846,alsbald,gestalt
26847,lädt,gerät
26848,sozusagen,möbelwagen
26849,beschwingt,bringt
26850,einsamkeit,befreit
26851,heraus,maus
26852,neuen,scheuen
26853,glückverklärt,fährt
26854,lädt,gerät
26855,sozusagen,möbelwagen
26856,beschwingt,bringt
26857,einsamkeit,befreit
26858,heraus,maus
26859,neuen,scheuen
26860,glückverklärt,fährt
26861,fragen,sagen
26862,angesprochen,wochen
26863,gesund,hund
26864,fragen,sagen
26865,angesprochen,wochen
26866,gesund,hund
26867,ungetauft,gekauft
26868,natur,erfuhr
26869,hieß,lor
26870,nehmend,beschämend
26871,unverweilt,geheilt
26872,ungetauft,gekauft
26873,natur,erfuhr
26874,hieß,lor
26875,nehmend,beschämend
26876,unverweilt,geheilt
26877,gewiß,finsternis
26878,bronnen,vorbesonnen
26879,schällen,fällen
26880,riesen,diesen
26881,schneider,beider
26882,unverbraucht,verraucht
26883,gewiß,finsternis
26884,bronnen,vorbesonnen
26885,schällen,fällen
26886,riesen,diesen
26887,schneider,beider
26888,unverbraucht,verraucht
26889,putzen,nutzen
26890,geschehn,gehn
26891,putzen,nutzen
26892,geschehn,gehn
26893,empor,moor
26894,gebein,mondenschein
26895,ornament,brennt
26896,naht,wasserstaat
26897,beneidet,bekleidet
26898,pult,geduld
26899,nicht,entspricht
26900,humor,vor
26901,beute,heute
26902,kulturbegierde,zierde
26903,person,religion
26904,empor,moor
26905,gebein,mondenschein
26906,ornament,brennt
26907,naht,wasserstaat
26908,beneidet,bekleidet
26909,pult,geduld
26910,nicht,entspricht
26911,humor,vor
26912,beute,heute
26913,kulturbegierde,zierde
26914,person,religion
26915,ort,fort
26916,abendstund,rund
26917,wir,tier
26918,speist,geist
26919,dann,an
26920,ort,fort
26921,abendstund,rund
26922,wir,tier
26923,speist,geist
26924,dann,an
26925,rhein,hinein
26926,oberlauf,hinauf
26927,weißgottwo,oh
26928,wehr,mehr
26929,gut,mut
26930,salm,wasseralm
26931,stumm,um
26932,rhein,hinein
26933,oberlauf,hinauf
26934,weißgottwo,oh
26935,wehr,mehr
26936,gut,mut
26937,salm,wasseralm
26938,stumm,um
26939,wald,kalt
26940,nie,irgendwie
26941,ding,fing
26942,an,begann
26943,heißt,geist
26944,so,irgendwo
26945,ganz,hirnsubstanz
26946,schmer,der
26947,an,gewann
26948,nun,tun
26949,fing,schmetterling
26950,drauf,hinauf
26951,quer,her
26952,welt,stellt
26953,mir,gier
26954,januar,haar
26955,haut,graut
26956,war,haar
26957,wald,naturgestalt
26958,verschluckt,produkt
26959,wald,kalt
26960,nie,irgendwie
26961,ding,fing
26962,an,begann
26963,heißt,geist
26964,so,irgendwo
26965,ganz,hirnsubstanz
26966,schmer,der
26967,an,gewann
26968,nun,tun
26969,fing,schmetterling
26970,drauf,hinauf
26971,quer,her
26972,welt,stellt
26973,mir,gier
26974,januar,haar
26975,haut,graut
26976,war,haar
26977,wald,naturgestalt
26978,verschluckt,produkt
26979,tun,schuhn
26980,normen,umformen
26981,auszuschweifen,begreifen
26982,paar,klar
26983,immer,zimmer
26984,leiden,bescheiden
26985,welt,stellt
26986,wie,vieh
26987,therese,böse
26988,heißt,geist
26989,wehgeheule,eule
26990,flog,bog
26991,durchgesägte,mägde
26992,teufeln,träufeln
26993,spott,gott
26994,tun,schuhn
26995,normen,umformen
26996,auszuschweifen,begreifen
26997,paar,klar
26998,immer,zimmer
26999,leiden,bescheiden
27000,welt,stellt
27001,wie,vieh
27002,therese,böse
27003,heißt,geist
27004,wehgeheule,eule
27005,flog,bog
27006,durchgesägte,mägde
27007,teufeln,träufeln
27008,spott,gott
27009,nonnen,wohlgesonnen
27010,christen,kisten
27011,socken,glocken
27012,schürzen,stürzen
27013,welche,kelche
27014,stand,kurzerhand
27015,wußten,mußten
27016,anonym,ihm
27017,ende,spende
27018,pia,mia
27019,christen,wunderkisten
27020,geschwister,er
27021,kniee,siehe
27022,erkannt,wand
27023,kommen,frommen
27024,artiste,kiste
27025,breite,weihte
27026,kerzen,herzen
27027,nonnen,wohlgesonnen
27028,christen,kisten
27029,socken,glocken
27030,schürzen,stürzen
27031,welche,kelche
27032,stand,kurzerhand
27033,wußten,mußten
27034,anonym,ihm
27035,ende,spende
27036,pia,mia
27037,christen,wunderkisten
27038,geschwister,er
27039,kniee,siehe
27040,erkannt,wand
27041,kommen,frommen
27042,artiste,kiste
27043,breite,weihte
27044,kerzen,herzen
27045,neunzehnhundert,verwundert
27046,mann,kann
27047,her,mehr
27048,nonnen,entronnen
27049,um,stumm
27050,norden,orden
27051,schreibt,bleibt
27052,gilt,bild
27053,gesandten,unbekannten
27054,heiligen,eiligen
27055,haaren,gebaren
27056,güte,düte
27057,kindern,lindern
27058,heiligenschein,obendrein
27059,breitet,schreitet
27060,engelswonnen,nonnen
27061,auen,anzuschauen
27062,fürwahr,gar
27063,hinein,fingerlein
27064,himmel,gewimmel
27065,neunzehnhundert,verwundert
27066,mann,kann
27067,her,mehr
27068,nonnen,entronnen
27069,um,stumm
27070,norden,orden
27071,schreibt,bleibt
27072,gilt,bild
27073,gesandten,unbekannten
27074,heiligen,eiligen
27075,haaren,gebaren
27076,güte,düte
27077,kindern,lindern
27078,heiligenschein,obendrein
27079,breitet,schreitet
27080,engelswonnen,nonnen
27081,auen,anzuschauen
27082,fürwahr,gar
27083,hinein,fingerlein
27084,himmel,gewimmel
27085,liebe,taschendiebe
27086,theatercoup,dazu
27087,liebe,taschendiebe
27088,theatercoup,dazu
27089,auf,drauf
27090,drauf,schirmchenknauf
27091,schirmchenknauf,lauf
27092,lauf,kauf
27093,sag,tag
27094,mein,sonnenschein
27095,sonnenschin,fein
27096,fein,hinein
27097,haus,heraus
27098,heraus,aus
27099,schier,papier
27100,papier,mir
27101,aus,aus
27102,irmchen,schirmchen
27103,auf,lauf
27104,auf,drauf
27105,drauf,schirmchenknauf
27106,schirmchenknauf,lauf
27107,lauf,kauf
27108,sag,tag
27109,mein,sonnenschein
27110,sonnenschin,fein
27111,fein,hinein
27112,haus,heraus
27113,heraus,aus
27114,schier,papier
27115,papier,mir
27116,aus,aus
27117,irmchen,schirmchen
27118,auf,lauf
27119,schneide,leide
27120,schneide,leide
27121,leidenden,entscheidenden
27122,leidenden,entscheidenden
27123,scheine,deine
27124,scheine,deine
27125,anstellt,welt
27126,anstellt,welt
27127,macht,nur
27128,macht,nur
27129,fliegen,erfüllung
27130,miterwachte,gefunden
27131,fliegen,erfüllung
27132,miterwachte,gefunden
27133,licht,nicht
27134,nah,da
27135,mund,stund
27136,licht,nicht
27137,nah,da
27138,mund,stund
27139,gestalt,grundgehalt
27140,sinn,bin
27141,getan,umfahn
27142,gestalt,grundgehalt
27143,sinn,bin
27144,getan,umfahn
27145,welt,durchdringen
27146,welt,durchdringen
27147,vertraute,polyhymnia
27148,vertraute,polyhymnia
27149,posaune,sang
27150,strahlte,priesen
27151,entzückung,begannen
27152,abiram's,sangen
27153,trümmern,harfen
27154,seher,gab
27155,weltbeherrscher,posaunen
27156,erhoben,mittler
27157,untergange,vollender
27158,untergange,vollender
27159,auferstehung,feirtet
27160,begeistert,sangen
27161,begeistert,sangen
27162,menschen,stimme
27163,tönten,harfe
27164,engel,wonnegesange
27165,ströme,propheten
27166,stimme,hinsunk
27167,thräne,zukunft
27168,wonne,strömen
27169,enthüllten,himmel
27170,posaune,sang
27171,strahlte,priesen
27172,entzückung,begannen
27173,abiram's,sangen
27174,trümmern,harfen
27175,seher,gab
27176,weltbeherrscher,posaunen
27177,erhoben,mittler
27178,untergange,vollender
27179,untergange,vollender
27180,auferstehung,feirtet
27181,begeistert,sangen
27182,begeistert,sangen
27183,menschen,stimme
27184,tönten,harfe
27185,engel,wonnegesange
27186,ströme,propheten
27187,stimme,hinsunk
27188,thräne,zukunft
27189,wonne,strömen
27190,enthüllten,himmel
27191,mann,kann
